,date,apartment for rent,State
5970,2008-07-01,28,IL
5971,2008-08-01,66,IL
5972,2008-09-01,38,IL
5973,2008-10-01,38,IL
5974,2008-11-01,37,IL
5975,2008-12-01,41,IL
5976,2009-01-01,48,IL
5977,2009-02-01,52,IL
5978,2009-03-01,51,IL
5979,2009-04-01,73,IL
5980,2009-05-01,30,IL
5981,2009-06-01,53,IL
5982,2009-07-01,70,IL
5983,2009-08-01,63,IL
5984,2009-09-01,77,IL
5985,2009-10-01,51,IL
5986,2009-11-01,54,IL
5987,2009-12-01,38,IL
5988,2010-01-01,60,IL
5989,2010-02-01,65,IL
5990,2010-03-01,44,IL
5991,2010-04-01,69,IL
5992,2010-05-01,58,IL
5993,2010-06-01,66,IL
5994,2010-07-01,80,IL
5995,2010-08-01,55,IL
5996,2010-09-01,47,IL
5997,2010-10-01,42,IL
5998,2010-11-01,46,IL
5999,2010-12-01,39,IL
6000,2011-01-01,59,IL
6001,2011-02-01,63,IL
6002,2011-03-01,62,IL
6003,2011-04-01,49,IL
6004,2011-05-01,60,IL
6005,2011-06-01,58,IL
6006,2011-07-01,61,IL
6007,2011-08-01,59,IL
6008,2011-09-01,43,IL
6009,2011-10-01,40,IL
6010,2011-11-01,42,IL
6011,2011-12-01,36,IL
6012,2012-01-01,56,IL
6013,2012-02-01,49,IL
6014,2012-03-01,47,IL
6015,2012-04-01,57,IL
6016,2012-05-01,56,IL
6017,2012-06-01,62,IL
6018,2012-07-01,67,IL
6019,2012-08-01,62,IL
6020,2012-09-01,48,IL
6021,2012-10-01,38,IL
6022,2012-11-01,39,IL
6023,2012-12-01,42,IL
6024,2013-01-01,55,IL
6025,2013-02-01,61,IL
6026,2013-03-01,70,IL
6027,2013-04-01,65,IL
6028,2013-05-01,70,IL
6029,2013-06-01,76,IL
6030,2013-07-01,71,IL
6031,2013-08-01,76,IL
6032,2013-09-01,60,IL
6033,2013-10-01,58,IL
6034,2013-11-01,53,IL
6035,2013-12-01,48,IL
6036,2014-01-01,66,IL
6037,2014-02-01,74,IL
6038,2014-03-01,83,IL
6039,2014-04-01,77,IL
6040,2014-05-01,82,IL
6041,2014-06-01,82,IL
6042,2014-07-01,84,IL
6043,2014-08-01,78,IL
6044,2014-09-01,73,IL
6045,2014-10-01,65,IL
6046,2014-11-01,68,IL
6047,2014-12-01,68,IL
6048,2015-01-01,86,IL
6049,2015-02-01,95,IL
6050,2015-03-01,100,IL
6051,2015-04-01,89,IL
6052,2015-05-01,90,IL
6053,2015-06-01,98,IL
6054,2015-07-01,81,IL
6055,2015-08-01,74,IL
6056,2015-09-01,61,IL
6057,2015-10-01,61,IL
6058,2015-11-01,55,IL
6059,2015-12-01,56,IL
6060,2016-01-01,76,IL
6061,2016-02-01,84,IL
6062,2016-03-01,83,IL
6063,2016-04-01,85,IL
6064,2016-05-01,85,IL
6065,2016-06-01,92,IL
6066,2016-07-01,83,IL
6067,2016-08-01,84,IL
6068,2016-09-01,76,IL
6069,2016-10-01,72,IL
6070,2016-11-01,69,IL
6071,2016-12-01,61,IL
6072,2017-01-01,75,IL
6073,2017-02-01,76,IL
6074,2017-03-01,75,IL
6075,2017-04-01,74,IL
6076,2017-05-01,77,IL
6077,2017-06-01,82,IL
6078,2017-07-01,81,IL
6079,2017-08-01,73,IL
6080,2017-09-01,75,IL
6081,2017-10-01,66,IL
6082,2017-11-01,67,IL
6083,2017-12-01,57,IL
6084,2018-01-01,69,IL
6085,2018-02-01,78,IL
6086,2018-03-01,76,IL
6087,2018-04-01,87,IL
6088,2018-05-01,73,IL
6089,2018-06-01,73,IL
6090,2018-07-01,76,IL
6091,2018-08-01,85,IL
6092,2018-09-01,65,IL
6093,2018-10-01,61,IL
6094,2018-11-01,58,IL
6095,2018-12-01,62,IL
6096,2019-01-01,74,IL
6097,2019-02-01,75,IL
6098,2019-03-01,81,IL
6099,2019-04-01,81,IL
6100,2019-05-01,71,IL
6101,2019-06-01,82,IL
6102,2019-07-01,84,IL
6103,2019-08-01,79,IL
6104,2019-09-01,70,IL
6105,2019-10-01,64,IL
6106,2019-11-01,66,IL
6107,2019-12-01,62,IL
6108,2020-01-01,77,IL
6109,2020-02-01,78,IL
6110,2020-03-01,59,IL
6111,2020-04-01,66,IL
6112,2020-05-01,81,IL
6113,2020-06-01,79,IL
6114,2020-07-01,76,IL
6115,2020-08-01,72,IL
6116,2020-09-01,65,IL
6117,2020-10-01,60,IL
6118,2020-11-01,55,IL
6119,2020-12-01,57,IL
6120,2004-01-01,45,SC
6121,2004-02-01,41,SC
6122,2004-03-01,36,SC
6123,2004-04-01,0,SC
6124,2004-05-01,0,SC
6125,2004-06-01,0,SC
6126,2004-07-01,0,SC
6127,2004-08-01,60,SC
6128,2004-09-01,0,SC
6129,2004-10-01,100,SC
6130,2004-11-01,0,SC
6131,2004-12-01,0,SC
6132,2005-01-01,0,SC
6133,2005-02-01,0,SC
6134,2005-03-01,38,SC
6135,2005-04-01,0,SC
6136,2005-05-01,0,SC
6137,2005-06-01,0,SC
6138,2005-07-01,0,SC
6139,2005-08-01,0,SC
6140,2005-09-01,0,SC
6141,2005-10-01,58,SC
6142,2005-11-01,0,SC
6143,2005-12-01,16,SC
6144,2006-01-01,55,SC
6145,2006-02-01,17,SC
6146,2006-03-01,0,SC
6147,2006-04-01,26,SC
6148,2006-05-01,0,SC
6149,2006-06-01,0,SC
6150,2006-07-01,37,SC
6151,2006-08-01,0,SC
6152,2006-09-01,0,SC
6153,2006-10-01,0,SC
6154,2006-11-01,12,SC
6155,2006-12-01,0,SC
6156,2007-01-01,11,SC
6157,2007-02-01,24,SC
6158,2007-03-01,19,SC
6159,2007-04-01,51,SC
6160,2007-05-01,0,SC
6161,2007-06-01,10,SC
6162,2007-07-01,15,SC
6163,2007-08-01,22,SC
6164,2007-09-01,0,SC
6165,2007-10-01,6,SC
6166,2007-11-01,11,SC
6167,2007-12-01,7,SC
6168,2008-01-01,12,SC
6169,2008-02-01,12,SC
6170,2008-03-01,7,SC
6171,2008-04-01,16,SC
6172,2008-05-01,23,SC
6173,2008-06-01,14,SC
6174,2008-07-01,6,SC
6175,2008-08-01,8,SC
6176,2008-09-01,15,SC
6177,2008-10-01,10,SC
6178,2008-11-01,7,SC
6179,2008-12-01,8,SC
6180,2009-01-01,19,SC
6181,2009-02-01,0,SC
6182,2009-03-01,0,SC
6183,2009-04-01,18,SC
6184,2009-05-01,24,SC
6185,2009-06-01,0,SC
6186,2009-07-01,17,SC
6187,2009-08-01,20,SC
6188,2009-09-01,6,SC
6189,2009-10-01,7,SC
6190,2009-11-01,18,SC
6191,2009-12-01,18,SC
6192,2010-01-01,11,SC
6193,2010-02-01,22,SC
6194,2010-03-01,16,SC
6195,2010-04-01,26,SC
6196,2010-05-01,30,SC
6197,2010-06-01,9,SC
6198,2010-07-01,20,SC
6199,2010-08-01,13,SC
6200,2010-09-01,16,SC
6201,2010-10-01,5,SC
6202,2010-11-01,17,SC
6203,2010-12-01,15,SC
6204,2011-01-01,12,SC
6205,2011-02-01,12,SC
6206,2011-03-01,9,SC
6207,2011-04-01,11,SC
6208,2011-05-01,14,SC
6209,2011-06-01,19,SC
6210,2011-07-01,14,SC
6211,2011-08-01,12,SC
6212,2011-09-01,11,SC
6213,2011-10-01,7,SC
6214,2011-11-01,10,SC
6215,2011-12-01,9,SC
6216,2012-01-01,8,SC
6217,2012-02-01,10,SC
6218,2012-03-01,10,SC
6219,2012-04-01,13,SC
6220,2012-05-01,9,SC
6221,2012-06-01,4,SC
6222,2012-07-01,16,SC
6223,2012-08-01,12,SC
6224,2012-09-01,9,SC
6225,2012-10-01,11,SC
6226,2012-11-01,3,SC
6227,2012-12-01,5,SC
6228,2013-01-01,12,SC
6229,2013-02-01,12,SC
6230,2013-03-01,6,SC
6231,2013-04-01,12,SC
6232,2013-05-01,17,SC
6233,2013-06-01,15,SC
6234,2013-07-01,9,SC
6235,2013-08-01,13,SC
6236,2013-09-01,14,SC
6237,2013-10-01,8,SC
6238,2013-11-01,11,SC
6239,2013-12-01,11,SC
6240,2014-01-01,10,SC
6241,2014-02-01,14,SC
6242,2014-03-01,16,SC
6243,2014-04-01,13,SC
6244,2014-05-01,13,SC
6245,2014-06-01,12,SC
6246,2014-07-01,18,SC
6247,2014-08-01,17,SC
6248,2014-09-01,14,SC
6249,2014-10-01,18,SC
6250,2014-11-01,8,SC
6251,2014-12-01,3,SC
6252,2015-01-01,15,SC
6253,2015-02-01,16,SC
6254,2015-03-01,23,SC
6255,2015-04-01,18,SC
6256,2015-05-01,17,SC
6257,2015-06-01,15,SC
6258,2015-07-01,15,SC
6259,2015-08-01,17,SC
6260,2015-09-01,20,SC
6261,2015-10-01,14,SC
6262,2015-11-01,8,SC
6263,2015-12-01,8,SC
6264,2016-01-01,15,SC
6265,2016-02-01,17,SC
6266,2016-03-01,16,SC
6267,2016-04-01,17,SC
6268,2016-05-01,17,SC
6269,2016-06-01,14,SC
6270,2016-07-01,16,SC
6271,2016-08-01,17,SC
6272,2016-09-01,14,SC
6273,2016-10-01,15,SC
6274,2016-11-01,13,SC
6275,2016-12-01,13,SC
6276,2017-01-01,13,SC
6277,2017-02-01,19,SC
6278,2017-03-01,15,SC
6279,2017-04-01,17,SC
6280,2017-05-01,16,SC
6281,2017-06-01,16,SC
6282,2017-07-01,15,SC
6283,2017-08-01,14,SC
6284,2017-09-01,9,SC
6285,2017-10-01,11,SC
6286,2017-11-01,12,SC
6287,2017-12-01,13,SC
6288,2018-01-01,18,SC
6289,2018-02-01,13,SC
6290,2018-03-01,16,SC
6291,2018-04-01,13,SC
6292,2018-05-01,16,SC
6293,2018-06-01,18,SC
6294,2018-07-01,12,SC
6295,2018-08-01,16,SC
6296,2018-09-01,12,SC
6297,2018-10-01,11,SC
6298,2018-11-01,11,SC
6299,2018-12-01,10,SC
6300,2019-01-01,15,SC
6301,2019-02-01,16,SC
6302,2019-03-01,16,SC
6303,2019-04-01,13,SC
6304,2019-05-01,16,SC
6305,2019-06-01,16,SC
6306,2019-07-01,13,SC
6307,2019-08-01,15,SC
6308,2019-09-01,15,SC
6309,2019-10-01,14,SC
6310,2019-11-01,9,SC
6311,2019-12-01,15,SC
6312,2020-01-01,12,SC
6313,2020-02-01,14,SC
6314,2020-03-01,14,SC
6315,2020-04-01,10,SC
6316,2020-05-01,14,SC
6317,2020-06-01,15,SC
6318,2020-07-01,17,SC
6319,2020-08-01,12,SC
6320,2020-09-01,12,SC
6321,2020-10-01,13,SC
6322,2020-11-01,14,SC
6323,2020-12-01,11,SC
6324,2004-01-01,0,HI
6325,2004-02-01,0,HI
6326,2004-03-01,0,HI
6327,2004-04-01,0,HI
6328,2004-05-01,0,HI
6329,2004-06-01,100,HI
6330,2004-07-01,0,HI
6331,2004-08-01,0,HI
6332,2004-09-01,0,HI
6333,2004-10-01,0,HI
6334,2004-11-01,0,HI
6335,2004-12-01,0,HI
6336,2005-01-01,0,HI
6337,2005-02-01,0,HI
6338,2005-03-01,0,HI
6339,2005-04-01,0,HI
6340,2005-05-01,0,HI
6341,2005-06-01,0,HI
6342,2005-07-01,0,HI
6343,2005-08-01,79,HI
6344,2005-09-01,80,HI
6345,2005-10-01,0,HI
6346,2005-11-01,0,HI
6347,2005-12-01,0,HI
6348,2006-01-01,0,HI
6349,2006-02-01,0,HI
6350,2006-03-01,0,HI
6351,2006-04-01,23,HI
6352,2006-05-01,0,HI
6353,2006-06-01,26,HI
6354,2006-07-01,19,HI
6355,2006-08-01,0,HI
6356,2006-09-01,20,HI
6357,2006-10-01,0,HI
6358,2006-11-01,20,HI
6359,2006-12-01,24,HI
6360,2007-01-01,0,HI
6361,2007-02-01,0,HI
6362,2007-03-01,16,HI
6363,2007-04-01,0,HI
6364,2007-05-01,20,HI
6365,2007-06-01,15,HI
6366,2007-07-01,0,HI
6367,2007-08-01,14,HI
6368,2007-09-01,0,HI
6369,2007-10-01,13,HI
6370,2007-11-01,0,HI
6371,2007-12-01,12,HI
6372,2008-01-01,0,HI
6373,2008-02-01,31,HI
6374,2008-03-01,0,HI
6375,2008-04-01,12,HI
6376,2008-05-01,15,HI
6377,2008-06-01,0,HI
6378,2008-07-01,0,HI
6379,2008-08-01,0,HI
6380,2008-09-01,0,HI
6381,2008-10-01,13,HI
6382,2008-11-01,31,HI
6383,2008-12-01,26,HI
6384,2009-01-01,17,HI
6385,2009-02-01,0,HI
6386,2009-03-01,0,HI
6387,2009-04-01,18,HI
6388,2009-05-01,0,HI
6389,2009-06-01,12,HI
6390,2009-07-01,35,HI
6391,2009-08-01,33,HI
6392,2009-09-01,0,HI
6393,2009-10-01,26,HI
6394,2009-11-01,0,HI
6395,2009-12-01,22,HI
6396,2010-01-01,16,HI
6397,2010-02-01,18,HI
6398,2010-03-01,9,HI
6399,2010-04-01,0,HI
6400,2010-05-01,15,HI
6401,2010-06-01,24,HI
6402,2010-07-01,29,HI
6403,2010-08-01,35,HI
6404,2010-09-01,0,HI
6405,2010-10-01,20,HI
6406,2010-11-01,27,HI
6407,2010-12-01,9,HI
6408,2011-01-01,15,HI
6409,2011-02-01,7,HI
6410,2011-03-01,9,HI
6411,2011-04-01,11,HI
6412,2011-05-01,18,HI
6413,2011-06-01,16,HI
6414,2011-07-01,0,HI
6415,2011-08-01,9,HI
6416,2011-09-01,12,HI
6417,2011-10-01,16,HI
6418,2011-11-01,24,HI
6419,2011-12-01,10,HI
6420,2012-01-01,11,HI
6421,2012-02-01,0,HI
6422,2012-03-01,15,HI
6423,2012-04-01,13,HI
6424,2012-05-01,14,HI
6425,2012-06-01,10,HI
6426,2012-07-01,16,HI
6427,2012-08-01,10,HI
6428,2012-09-01,7,HI
6429,2012-10-01,12,HI
6430,2012-11-01,15,HI
6431,2012-12-01,16,HI
6432,2013-01-01,7,HI
6433,2013-02-01,19,HI
6434,2013-03-01,6,HI
6435,2013-04-01,11,HI
6436,2013-05-01,10,HI
6437,2013-06-01,16,HI
6438,2013-07-01,14,HI
6439,2013-08-01,11,HI
6440,2013-09-01,15,HI
6441,2013-10-01,21,HI
6442,2013-11-01,12,HI
6443,2013-12-01,7,HI
6444,2014-01-01,11,HI
6445,2014-02-01,34,HI
6446,2014-03-01,18,HI
6447,2014-04-01,15,HI
6448,2014-05-01,23,HI
6449,2014-06-01,16,HI
6450,2014-07-01,18,HI
6451,2014-08-01,23,HI
6452,2014-09-01,21,HI
6453,2014-10-01,20,HI
6454,2014-11-01,14,HI
6455,2014-12-01,27,HI
6456,2015-01-01,18,HI
6457,2015-02-01,32,HI
6458,2015-03-01,14,HI
6459,2015-04-01,24,HI
6460,2015-05-01,24,HI
6461,2015-06-01,15,HI
6462,2015-07-01,9,HI
6463,2015-08-01,25,HI
6464,2015-09-01,16,HI
6465,2015-10-01,18,HI
6466,2015-11-01,24,HI
6467,2015-12-01,17,HI
6468,2016-01-01,26,HI
6469,2016-02-01,17,HI
6470,2016-03-01,19,HI
6471,2016-04-01,30,HI
6472,2016-05-01,15,HI
6473,2016-06-01,20,HI
6474,2016-07-01,21,HI
6475,2016-08-01,15,HI
6476,2016-09-01,25,HI
6477,2016-10-01,24,HI
6478,2016-11-01,11,HI
6479,2016-12-01,17,HI
6480,2017-01-01,11,HI
6481,2017-02-01,20,HI
6482,2017-03-01,14,HI
6483,2017-04-01,24,HI
6484,2017-05-01,7,HI
6485,2017-06-01,25,HI
6486,2017-07-01,25,HI
6487,2017-08-01,20,HI
6488,2017-09-01,27,HI
6489,2017-10-01,30,HI
6490,2017-11-01,23,HI
6491,2017-12-01,17,HI
6492,2018-01-01,26,HI
6493,2018-02-01,6,HI
6494,2018-03-01,35,HI
6495,2018-04-01,25,HI
6496,2018-05-01,14,HI
6497,2018-06-01,19,HI
6498,2018-07-01,14,HI
6499,2018-08-01,17,HI
6500,2018-09-01,19,HI
6501,2018-10-01,16,HI
6502,2018-11-01,18,HI
6503,2018-12-01,19,HI
6504,2019-01-01,14,HI
6505,2019-02-01,23,HI
6506,2019-03-01,21,HI
6507,2019-04-01,27,HI
6508,2019-05-01,17,HI
6509,2019-06-01,16,HI
6510,2019-07-01,26,HI
6511,2019-08-01,27,HI
6512,2019-09-01,29,HI
6513,2019-10-01,22,HI
6514,2019-11-01,17,HI
6515,2019-12-01,24,HI
6516,2020-01-01,19,HI
6517,2020-02-01,18,HI
6518,2020-03-01,15,HI
6519,2020-04-01,17,HI
6520,2020-05-01,26,HI
6521,2020-06-01,24,HI
6522,2020-07-01,26,HI
6523,2020-08-01,21,HI
6524,2020-09-01,21,HI
6525,2020-10-01,21,HI
6526,2020-11-01,15,HI
6527,2020-12-01,16,HI
6528,2004-01-01,0,IN
6529,2004-02-01,53,IN
6530,2004-03-01,0,IN
6531,2004-04-01,0,IN
6532,2004-05-01,0,IN
6533,2004-06-01,100,IN
6534,2004-07-01,0,IN
6535,2004-08-01,0,IN
6536,2004-09-01,0,IN
6537,2004-10-01,0,IN
6538,2004-11-01,0,IN
6539,2004-12-01,0,IN
6540,2005-01-01,0,IN
6541,2005-02-01,0,IN
6542,2005-03-01,0,IN
6543,2005-04-01,85,IN
6544,2005-05-01,0,IN
6545,2005-06-01,89,IN
6546,2005-07-01,56,IN
6547,2005-08-01,0,IN
6548,2005-09-01,0,IN
6549,2005-10-01,66,IN
6550,2005-11-01,0,IN
6551,2005-12-01,0,IN
6552,2006-01-01,0,IN
6553,2006-02-01,0,IN
6554,2006-03-01,35,IN
6555,2006-04-01,0,IN
6556,2006-05-01,45,IN
6557,2006-06-01,49,IN
6558,2006-07-01,0,IN
6559,2006-08-01,0,IN
6560,2006-09-01,23,IN
6561,2006-10-01,0,IN
6562,2006-11-01,0,IN
6563,2006-12-01,0,IN
6564,2007-01-01,0,IN
6565,2007-02-01,0,IN
6566,2007-03-01,29,IN
6567,2007-04-01,49,IN
6568,2007-05-01,17,IN
6569,2007-06-01,34,IN
6570,2007-07-01,0,IN
6571,2007-08-01,0,IN
6572,2007-09-01,32,IN
6573,2007-10-01,25,IN
6574,2007-11-01,35,IN
6575,2007-12-01,0,IN
6576,2008-01-01,34,IN
6577,2008-02-01,0,IN
6578,2008-03-01,0,IN
6579,2008-04-01,0,IN
6580,2008-05-01,0,IN
6581,2008-06-01,37,IN
6582,2008-07-01,0,IN
6583,2008-08-01,17,IN
6584,2008-09-01,24,IN
6585,2008-10-01,34,IN
6586,2008-11-01,20,IN
6587,2008-12-01,0,IN
6588,2009-01-01,22,IN
6589,2009-02-01,27,IN
6590,2009-03-01,35,IN
6591,2009-04-01,35,IN
6592,2009-05-01,50,IN
6593,2009-06-01,54,IN
6594,2009-07-01,68,IN
6595,2009-08-01,36,IN
6596,2009-09-01,12,IN
6597,2009-10-01,27,IN
6598,2009-11-01,59,IN
6599,2009-12-01,40,IN
6600,2010-01-01,32,IN
6601,2010-02-01,34,IN
6602,2010-03-01,26,IN
6603,2010-04-01,43,IN
6604,2010-05-01,0,IN
6605,2010-06-01,83,IN
6606,2010-07-01,35,IN
6607,2010-08-01,23,IN
6608,2010-09-01,37,IN
6609,2010-10-01,13,IN
6610,2010-11-01,15,IN
6611,2010-12-01,18,IN
6612,2011-01-01,33,IN
6613,2011-02-01,29,IN
6614,2011-03-01,31,IN
6615,2011-04-01,32,IN
6616,2011-05-01,34,IN
6617,2011-06-01,37,IN
6618,2011-07-01,28,IN
6619,2011-08-01,35,IN
6620,2011-09-01,20,IN
6621,2011-10-01,36,IN
6622,2011-11-01,21,IN
6623,2011-12-01,10,IN
6624,2012-01-01,37,IN
6625,2012-02-01,30,IN
6626,2012-03-01,28,IN
6627,2012-04-01,26,IN
6628,2012-05-01,39,IN
6629,2012-06-01,46,IN
6630,2012-07-01,39,IN
6631,2012-08-01,17,IN
6632,2012-09-01,39,IN
6633,2012-10-01,23,IN
6634,2012-11-01,29,IN
6635,2012-12-01,29,IN
6636,2013-01-01,39,IN
6637,2013-02-01,38,IN
6638,2013-03-01,34,IN
6639,2013-04-01,35,IN
6640,2013-05-01,39,IN
6641,2013-06-01,34,IN
6642,2013-07-01,44,IN
6643,2013-08-01,35,IN
6644,2013-09-01,30,IN
6645,2013-10-01,41,IN
6646,2013-11-01,27,IN
6647,2013-12-01,23,IN
6648,2014-01-01,31,IN
6649,2014-02-01,37,IN
6650,2014-03-01,48,IN
6651,2014-04-01,30,IN
6652,2014-05-01,46,IN
6653,2014-06-01,46,IN
6654,2014-07-01,54,IN
6655,2014-08-01,31,IN
6656,2014-09-01,37,IN
6657,2014-10-01,30,IN
6658,2014-11-01,40,IN
6659,2014-12-01,27,IN
6660,2015-01-01,37,IN
6661,2015-02-01,49,IN
6662,2015-03-01,46,IN
6663,2015-04-01,41,IN
6664,2015-05-01,39,IN
6665,2015-06-01,23,IN
6666,2015-07-01,35,IN
6667,2015-08-01,35,IN
6668,2015-09-01,21,IN
6669,2015-10-01,31,IN
6670,2015-11-01,30,IN
6671,2015-12-01,33,IN
6672,2016-01-01,33,IN
6673,2016-02-01,45,IN
6674,2016-03-01,39,IN
6675,2016-04-01,55,IN
6676,2016-05-01,40,IN
6677,2016-06-01,46,IN
6678,2016-07-01,46,IN
6679,2016-08-01,46,IN
6680,2016-09-01,39,IN
6681,2016-10-01,38,IN
6682,2016-11-01,35,IN
6683,2016-12-01,27,IN
6684,2017-01-01,41,IN
6685,2017-02-01,42,IN
6686,2017-03-01,38,IN
6687,2017-04-01,45,IN
6688,2017-05-01,45,IN
6689,2017-06-01,47,IN
6690,2017-07-01,45,IN
6691,2017-08-01,48,IN
6692,2017-09-01,37,IN
6693,2017-10-01,34,IN
6694,2017-11-01,29,IN
6695,2017-12-01,34,IN
6696,2018-01-01,39,IN
6697,2018-02-01,40,IN
6698,2018-03-01,38,IN
6699,2018-04-01,51,IN
6700,2018-05-01,38,IN
6701,2018-06-01,39,IN
6702,2018-07-01,35,IN
6703,2018-08-01,45,IN
6704,2018-09-01,30,IN
6705,2018-10-01,41,IN
6706,2018-11-01,29,IN
6707,2018-12-01,28,IN
6708,2019-01-01,50,IN
6709,2019-02-01,53,IN
6710,2019-03-01,45,IN
6711,2019-04-01,39,IN
6712,2019-05-01,33,IN
6713,2019-06-01,33,IN
6714,2019-07-01,55,IN
6715,2019-08-01,46,IN
6716,2019-09-01,37,IN
6717,2019-10-01,33,IN
6718,2019-11-01,30,IN
6719,2019-12-01,33,IN
6720,2020-01-01,45,IN
6721,2020-02-01,44,IN
6722,2020-03-01,36,IN
6723,2020-04-01,34,IN
6724,2020-05-01,41,IN
6725,2020-06-01,41,IN
6726,2020-07-01,34,IN
6727,2020-08-01,43,IN
6728,2020-09-01,35,IN
6729,2020-10-01,50,IN
6730,2020-11-01,36,IN
6731,2020-12-01,33,IN
6732,2004-01-01,50,GA
6733,2004-02-01,0,GA
6734,2004-03-01,0,GA
6735,2004-04-01,37,GA
6736,2004-05-01,44,GA
6737,2004-06-01,22,GA
6738,2004-07-01,88,GA
6739,2004-08-01,100,GA
6740,2004-09-01,53,GA
6741,2004-10-01,25,GA
6742,2004-11-01,28,GA
6743,2004-12-01,23,GA
6744,2005-01-01,0,GA
6745,2005-02-01,32,GA
6746,2005-03-01,40,GA
6747,2005-04-01,40,GA
6748,2005-05-01,0,GA
6749,2005-06-01,74,GA
6750,2005-07-01,34,GA
6751,2005-08-01,34,GA
6752,2005-09-01,55,GA
6753,2005-10-01,17,GA
6754,2005-11-01,40,GA
6755,2005-12-01,27,GA
6756,2006-01-01,24,GA
6757,2006-02-01,55,GA
6758,2006-03-01,21,GA
6759,2006-04-01,17,GA
6760,2006-05-01,29,GA
6761,2006-06-01,44,GA
6762,2006-07-01,25,GA
6763,2006-08-01,37,GA
6764,2006-09-01,39,GA
6765,2006-10-01,18,GA
6766,2006-11-01,32,GA
6767,2006-12-01,24,GA
6768,2007-01-01,41,GA
6769,2007-02-01,48,GA
6770,2007-03-01,28,GA
6771,2007-04-01,32,GA
6772,2007-05-01,40,GA
6773,2007-06-01,53,GA
6774,2007-07-01,38,GA
6775,2007-08-01,49,GA
6776,2007-09-01,41,GA
6777,2007-10-01,38,GA
6778,2007-11-01,37,GA
6779,2007-12-01,10,GA
6780,2008-01-01,49,GA
6781,2008-02-01,28,GA
6782,2008-03-01,24,GA
6783,2008-04-01,51,GA
6784,2008-05-01,41,GA
6785,2008-06-01,44,GA
6786,2008-07-01,29,GA
6787,2008-08-01,46,GA
6788,2008-09-01,36,GA
6789,2008-10-01,47,GA
6790,2008-11-01,58,GA
6791,2008-12-01,52,GA
6792,2009-01-01,56,GA
6793,2009-02-01,42,GA
6794,2009-03-01,40,GA
6795,2009-04-01,44,GA
6796,2009-05-01,60,GA
6797,2009-06-01,60,GA
6798,2009-07-01,48,GA
6799,2009-08-01,68,GA
6800,2009-09-01,50,GA
6801,2009-10-01,59,GA
6802,2009-11-01,62,GA
6803,2009-12-01,51,GA
6804,2010-01-01,79,GA
6805,2010-02-01,63,GA
6806,2010-03-01,52,GA
6807,2010-04-01,64,GA
6808,2010-05-01,73,GA
6809,2010-06-01,46,GA
6810,2010-07-01,56,GA
6811,2010-08-01,46,GA
6812,2010-09-01,54,GA
6813,2010-10-01,72,GA
6814,2010-11-01,33,GA
6815,2010-12-01,41,GA
6816,2011-01-01,42,GA
6817,2011-02-01,34,GA
6818,2011-03-01,56,GA
6819,2011-04-01,51,GA
6820,2011-05-01,49,GA
6821,2011-06-01,55,GA
6822,2011-07-01,54,GA
6823,2011-08-01,41,GA
6824,2011-09-01,40,GA
6825,2011-10-01,35,GA
6826,2011-11-01,29,GA
6827,2011-12-01,37,GA
6828,2012-01-01,58,GA
6829,2012-02-01,41,GA
6830,2012-03-01,45,GA
6831,2012-04-01,58,GA
6832,2012-05-01,51,GA
6833,2012-06-01,57,GA
6834,2012-07-01,57,GA
6835,2012-08-01,58,GA
6836,2012-09-01,45,GA
6837,2012-10-01,45,GA
6838,2012-11-01,41,GA
6839,2012-12-01,38,GA
6840,2013-01-01,51,GA
6841,2013-02-01,49,GA
6842,2013-03-01,46,GA
6843,2013-04-01,49,GA
6844,2013-05-01,57,GA
6845,2013-06-01,61,GA
6846,2013-07-01,64,GA
6847,2013-08-01,61,GA
6848,2013-09-01,54,GA
6849,2013-10-01,52,GA
6850,2013-11-01,44,GA
6851,2013-12-01,56,GA
6852,2014-01-01,61,GA
6853,2014-02-01,65,GA
6854,2014-03-01,54,GA
6855,2014-04-01,68,GA
6856,2014-05-01,66,GA
6857,2014-06-01,67,GA
6858,2014-07-01,64,GA
6859,2014-08-01,80,GA
6860,2014-09-01,60,GA
6861,2014-10-01,62,GA
6862,2014-11-01,66,GA
6863,2014-12-01,61,GA
6864,2015-01-01,72,GA
6865,2015-02-01,69,GA
6866,2015-03-01,77,GA
6867,2015-04-01,83,GA
6868,2015-05-01,82,GA
6869,2015-06-01,71,GA
6870,2015-07-01,76,GA
6871,2015-08-01,58,GA
6872,2015-09-01,69,GA
6873,2015-10-01,46,GA
6874,2015-11-01,55,GA
6875,2015-12-01,54,GA
6876,2016-01-01,72,GA
6877,2016-02-01,79,GA
6878,2016-03-01,71,GA
6879,2016-04-01,78,GA
6880,2016-05-01,73,GA
6881,2016-06-01,76,GA
6882,2016-07-01,74,GA
6883,2016-08-01,72,GA
6884,2016-09-01,62,GA
6885,2016-10-01,55,GA
6886,2016-11-01,57,GA
6887,2016-12-01,54,GA
6888,2017-01-01,71,GA
6889,2017-02-01,66,GA
6890,2017-03-01,62,GA
6891,2017-04-01,70,GA
6892,2017-05-01,65,GA
6893,2017-06-01,66,GA
6894,2017-07-01,78,GA
6895,2017-08-01,73,GA
6896,2017-09-01,54,GA
6897,2017-10-01,72,GA
6898,2017-11-01,62,GA
6899,2017-12-01,54,GA
6900,2018-01-01,68,GA
6901,2018-02-01,61,GA
